AC,priority,label-val,between_connectivity,cluster
A0A0F4BBC8,False,0,0,0.0
A0A0S1RTM3,False,0,0,1.0
A0A0K3Q3D4,False,0,0,0.0
AAR05437,False,0,0,0.0
A0A0F0H8V7,False,0,0,0.0
A0A0A7Q221,False,0,0,0.0
A0A0D9A423,False,0,0,0.0
J8R3V4,False,0,0,0.0
J8X555,False,0,0,0.0
AAK64454,False,0,0,0.0
G4EVI7,False,0,0,0.0
K7QCV2,False,0,0,1.0
A0A0U1YUI3,False,0,0,1.0
V4ZF97,False,0,0,0.0
A0A069I8A9,False,0,0,0.0
A0A060KTQ6,False,0,0,0.0
A0A0S1RT22,False,0,0,1.0
A0A077CY10,False,0,0,0.0
AAQ90024,False,0,0,0.0
1616230A,False,0,0,0.0
A0A0N9HNT3,False,0,0,1.0
A0A109WEL2,False,0,0,0.0
A0A060KTL6,False,0,0,0.0
A0A0W1AKG3,False,0,0,1.0
ZP_04239522,False,0,0,0.0
Q5GJ47,False,0,0,0.0
A0A064T3F2,False,0,0,0.0
A0A0Q4MRT8,False,0,0,0.0
A0A137RSF1,False,0,0,0.0
U3N7T6,False,0,0,0.0
A0A156H1Z0,False,0,0,0.0
I1V578,False,0,0,0.0
N9GYB3,False,0,0,0.0
A7K2A8,False,0,0,0.0
J8QXS0,False,0,0,0.0
A0A127T4G9,False,0,0,0.0
A0A0Q7EAZ8,False,0,0,0.0
ZP_04204110,False,0,0,0.0
H2J1V6,False,0,0,0.0
L8XJD7,False,0,0,0.0
I1V573,False,0,0,0.0
L7RT24,False,0,0,0.0
A0A0F7LFU0,False,0,0,0.0
G8EXA4,False,0,0,1.0
G8HAR0,False,0,0,0.0
C3VJV0,False,0,0,0.0
K0FHY0,False,0,0,0.0
I6ZI91,False,0,0,0.0
A0A060L001,False,0,0,0.0
A0A0R3ABH5,False,0,0,0.0
A0A0N1RVL2,False,0,0,0.0
ZP_04228847,False,0,0,0.0
A0A081RU92,False,0,0,0.0
A0A127SIA5,False,0,0,0.0
E9LZM7,False,0,0,0.0
A0A097SRT0,False,0,0,0.0
A0A0C4YHK8,False,0,0,0.0
G8EXA5,False,0,0,1.0
A0A132SCF9,False,0,0,0.0
A0A0M0G503,False,0,0,0.0
A0A0U1BIA7,False,0,0,0.0
A0A0B4ZPH3,False,0,0,1.0
E2GM24,False,0,0,1.0
A0A127SF31,False,0,0,0.0
A0A0J5ZN31,False,0,0,0.0
F0V6U4,False,0,0,0.0
A0A0W0PN62,False,0,0,0.0
A0A0T9UDW7,False,0,0,0.0
A0A0U4IW52,False,0,0,0.0
I6Z9I0,False,0,0,0.0
A0A142BQ21,False,0,0,0.0
V6FGM1,False,0,0,0.0
A0A101C0I7,False,0,0,0.0
A0A127SIY2,False,0,0,0.0
A0A0J6L6Q7,False,0,0,0.0
C7CL23,False,0,0,0.0
Q470Y4,False,0,0,0.0
A0A127SCJ5,False,0,0,0.0
A0A098URI9,False,0,0,0.0
A0A137RPY5,False,0,0,0.0
M4Q6F4,False,0,0,0.0
A0A0B5ECS4,False,0,0,0.0
A0A0S3BFZ2,False,0,0,0.0
F5SLG5,False,0,0,0.0
A0A0P9DTZ5,False,0,0,0.0
I4K7K8,False,0,0,0.0
D2J6J5,False,0,0,0.0
J8D454,False,0,0,0.0
AAM48121,False,0,0,0.0
A0A0F0KHP3,False,0,0,0.0
A0A085GHK3,False,0,0,0.0
A0A0A0WUC6,False,0,0,0.0
A0A0Q7LRS7,False,0,0,0.0
A0A0Q7JWD8,False,0,0,0.0
A0A0U1YWT4,False,0,0,1.0
J3ZVN2,False,0,0,0.0
A0A060KQF0,False,0,0,0.0
L8PU39,False,0,0,0.0
N8XSM0,False,0,0,0.0
Q5YEX8,False,0,0,0.0
A0A127SWF4,False,0,0,0.0
A0A0W0UC94,False,0,0,1.0
A0A0K0QEE3,False,0,0,0.0
P30897,False,0,0,0.0
A0A127T844,False,0,0,0.0
B2CD67,False,0,0,0.0
A0A100WQU4,False,0,0,0.0
A0KQX4,False,0,0,1.0
A0A0A0CVB0,False,0,0,0.0
A0A127SUM3,False,0,0,0.0
A0A0D6IIG1,False,0,0,0.0
A0A0U4UUJ9,False,0,0,1.0
I4KUW7,False,0,0,0.0
V0VGU3,False,0,0,0.0
A0A0S1RS40,False,0,0,1.0
L0HP91,False,0,0,0.0
R4WAL9,False,0,0,0.0
A0A127SF43,False,0,0,1.0
A0A0I9QPZ9,False,0,0,0.0
A0A0D5XWV6,False,0,0,0.0
CAC08444,False,0,0,0.0
B5B4Y9,False,0,0,0.0
A0A009H9I3,False,0,0,0.0
A0A0R3CB77,False,0,0,0.0
F1DI11,False,0,0,0.0
C0LRU8,False,0,0,0.0
X2L7X7,False,0,0,0.0
A0A0Q7M8C9,False,0,0,0.0
D6YR32,False,0,0,0.0
A0A127SB27,False,0,0,1.0
A0A060L031,False,0,0,0.0
K9ADU3,False,0,0,0.0
R4RZE1,False,0,0,0.0
R8V9D8,False,0,0,0.0
A0A0B1XXS6,False,0,0,1.0
A0A0Q7XLZ5,False,0,0,0.0
D1LU77,False,0,0,0.0
A0A0S4P7G7,False,0,0,0.0
A0A0A0Q8R3,False,0,0,0.0
A0ESG2,False,0,0,0.0
A0A076WDR9,False,0,0,0.0
A0A0M3R6L4,False,0,0,0.0
A0A0B4ZZ63,False,0,0,0.0
A0A0G8CQW8,False,0,0,0.0
A0A0E3M167,False,0,0,0.0
J0H6V6,False,0,0,0.0
F1CGM0,False,0,0,0.0
A0A0U1YUF2,False,0,0,1.0
M4Q8X9,False,0,0,0.0
ZP_03614478,False,0,0,0.0
B8ED72,False,0,0,1.0
A0A0M5JAJ8,False,0,0,0.0
A0A126YMQ2,False,0,0,0.0
YP_002847014,False,0,0,0.0
A0A127SER9,False,0,0,0.0
A0A0U1XY91,False,0,0,1.0
A0A128C8S3,False,0,0,0.0
G3BLK5,False,0,0,1.0
A0A076PVR2,False,0,0,0.0
G8B4F8,False,0,0,0.0
A0A0I9QPR9,False,0,0,0.0
A0A127SCT8,False,0,0,1.0
K5UZS7,False,0,0,0.0
G5D8W8,False,0,0,0.0
B8ZI05,False,0,0,0.0
Q8KT53,False,0,0,0.0
A0A0Q7EWQ2,False,0,0,0.0
E9LZM3,False,0,0,0.0
A0A0U1YWL1,False,0,0,1.0
A0A0F5Y2Y5,False,0,0,0.0
B1TFK7,False,0,0,0.0
Q6U8D8,False,0,0,0.0
CAR59037,False,0,0,0.0
A0A0K0TQH6,False,0,0,1.0
C8C0S6,False,0,0,0.0
D7PII7,False,0,0,0.0
T1Z0T9,False,0,0,0.0
B7UPX2,False,0,0,0.0
A0A0R5RPH9,False,0,0,0.0
ZP_04633951,False,0,0,0.0
R8JZD6,False,0,0,0.0
A0A0D5C9D4,False,0,0,0.0
A5Z1N4,False,0,0,0.0
E0XCT9,False,0,0,0.0
AAM48124,False,0,0,0.0
B2UHL6,False,0,0,1.0
A0A0H1ACS5,False,0,0,0.0
A0A0D0J707,False,0,0,0.0
A0A0E8TM01,False,0,0,0.0
A0A0S1Z261,False,0,0,0.0
A0A0P9YCJ1,False,0,0,0.0
A0A158LX91,False,0,0,0.0
A0A0J7DCB6,False,0,0,0.0
A0A060KTU5,False,0,0,0.0
A0A0F3WWG5,False,0,0,0.0
A0A0R5RQ00,False,0,0,0.0
YP_001569056,False,0,0,0.0
A0A0A0Q8Q6,False,0,0,0.0
A0A060KZ75,False,0,0,0.0
ZP_03749779,False,0,0,1.0
Q0VTS6,False,0,0,0.0
A0A0U3GVG0,False,0,0,0.0
AAW82909,False,0,0,0.0
N9FIY1,False,0,0,0.0
B8ZHY1,False,0,0,0.0
B5UYF1,False,0,0,0.0
A0A0F6P2I5,False,0,0,1.0
R4WCX7,False,0,0,1.0
A0A0D1GG05,False,0,0,0.0
F1W3D8,False,0,0,0.0
A0A127SBF9,False,0,0,0.0
J0VWZ3,False,0,0,0.0
A0A0A0F7S9,False,0,0,0.0
J8P410,False,0,0,0.0
A0A110AZV8,False,0,0,1.0
A4FRA8,False,0,0,0.0
D6MTD0,False,0,0,0.0
B2CD76,False,0,0,0.0
A0A0D5WQ75,False,0,0,0.0
A0A0N7AKL8,False,0,0,1.0
Q0PJ59,False,0,0,0.0
AAY90134,False,0,0,0.0
W0MTM8,False,0,0,0.0
J2XX51,False,0,0,0.0
A7ZV23,False,0,0,0.0
A0A127SSB7,False,0,0,0.0
A0A0D8DUP0,False,0,0,0.0
A0A127GZM9,False,0,0,0.0
ABK86352,False,0,0,0.0
A0A150HXJ6,False,0,0,0.0
I6YE63,False,0,0,0.0
B2CD48,False,0,0,0.0
D1LFI8,False,0,0,0.0
A0A0H4IQK7,False,0,0,0.0
A0A060KT79,False,0,0,0.0
A0KWQ2,False,0,0,0.0
D3Y4X8,False,0,0,0.0
S5U6H8,False,0,0,0.0
A0A0F1MFR1,False,0,0,1.0
K0E098,False,0,0,0.0
A0A026V160,False,0,0,0.0
O32579,False,0,0,0.0
A0A0N0WZ45,False,0,0,0.0
A0A0N7AFE8,False,0,0,1.0
A0A0J6V9U7,False,0,0,0.0
W1G2N9,False,0,0,0.0
A0A0P8WH96,False,0,0,0.0
A0A023P926,False,0,0,0.0
A0A127SV07,False,0,0,0.0
J9RT00,False,0,0,0.0
A0A0C1Z5F9,False,0,0,0.0
AFO09969.1,False,0,0,1.0
ABX45066.1,False,0,0,1.0
BAB47622.1,False,0,0,1.0
AAF89155.1,False,0,0,0.0
AKF41840.1,False,0,0,1.0
ABX45065.1,False,0,0,1.0
ABB82610.1,False,0,0,0.0
BAJ45007.1,False,0,0,1.0
ABX45062.1,False,0,0,1.0
CBX07047.1,False,0,0,0.0
AAS09879.1,False,0,0,0.0
ATB17820.1,False,0,0,0.0
WP_000952923.1,False,0,0,1.0
BAP39824.1,False,0,0,0.0
AFQ65930.1,False,0,0,1.0
CAA66659.1,False,0,0,0.0
AJG01378.1,False,0,0,1.0
ABW76137.1,False,0,0,1.0
CAQ87573.1,False,0,0,1.0
AAQ76282.1,False,0,0,1.0
AJG01376.1,False,0,0,1.0
AJG01377.1,False,0,0,1.0
ACQ61253.1,False,0,0,1.0
ABD84038.1,False,0,0,0.0
AEP40321.1,False,0,0,0.0
AAW82618.1,False,0,0,1.0
ADK11275.1,False,0,0,0.0
ABL75154.1,False,0,0,0.0
BAP18874.1,False,0,0,0.0
ABX45061.1,False,0,0,1.0
ABO64442.1,False,0,0,0.0
CBZ41938.1,False,0,0,0.0
ABC25482.1,False,0,0,0.0
ABP87779.2,False,0,0,1.0
AAQ76280.1,False,0,0,1.0
AKF41839.1,False,0,0,1.0
AKL59536.1,False,0,0,1.0
CCM44120.1,False,0,0,0.0
ABO21417.1,False,0,0,1.0
ACJ63263.1,False,0,0,0.0
CAC16665.1,False,0,0,0.0
AGJ50602.1,False,0,0,1.0
ADI55020.1,False,0,0,0.0
BAB43879.1,False,0,0,0.0
AJG06173.1,False,0,0,0.0
ALC76810.1,False,0,0,0.0
AAZ98828.1,False,0,0,0.0
AAC44614.1,False,0,0,1.0
AAT36613.1,False,0,0,1.0
AJG01375.1,False,0,0,1.0
AAQ76279.1,False,0,0,1.0
AJG01379.1,False,0,0,1.0
ABX45064.1,False,0,0,1.0
WP_000182645.1,False,0,0,1.0
WP_002436859.1,False,0,0,1.0
WP_031875417.1,False,0,0,1.0
WP_031786790.1,False,0,0,1.0
KDH28639.1,False,0,0,0.0
ADC58623.1,False,0,0,0.0
WP_002485790.1,False,0,0,1.0
1SD6_A,False,0,0,1.0
WP_031921728.1,False,0,0,1.0
WP_025904161.1,False,0,0,1.0
CAA73545.1,False,0,0,1.0
CDH98055.1,False,0,0,1.0
CCM44123.1,False,0,0,1.0
WP_025091335.1,False,0,0,0.0
WP_023318187.1,False,0,0,0.0
WP_023289605.1,False,0,0,0.0
WP_003651390.1,False,0,0,1.0
WP_005041180.1,False,0,0,1.0
WP_026056097.1,False,0,0,1.0
WP_017389475.1,False,0,0,1.0
WP_004202660.1,False,0,0,0.0
WP_024530279.1,False,0,0,0.0
WP_025123646.1,False,0,0,0.0
ACN76563.1,False,0,0,0.0
ACN76566.1,False,0,0,0.0
ACN76564.1,False,0,0,0.0
WP_037420882.1,False,0,0,1.0
WP_048759255.1,False,0,0,1.0
WP_033632530.1,False,0,0,1.0
WP_004857142.1,False,0,0,1.0
WP_005030815.1,False,0,0,1.0
CDO67671,False,0,0,1.0
BAJ14745.2,False,0,0,1.0
CAJ15588.2,False,0,0,1.0
AIG22448.1,False,0,0,1.0
ENV74419,False,0,0,1.0
WP_033648215.1,False,0,0,0.0
WP_048233629.1,False,0,0,0.0
WP_016927879.1,False,0,0,0.0
WP_033954903,False,0,0,1.0
CAL34450,False,0,0,1.0
AKI29916,False,0,0,1.0
AKI29914,False,0,0,1.0
AKI29920,False,0,0,1.0
ENU64030,False,0,0,1.0
ENX16434,False,0,0,1.0
ENV13583,False,0,0,1.0
WP_044403015.1,False,0,0,1.0
ADC79555.1,False,0,0,1.0
ADC79567.1,False,0,0,1.0
ADC79563.1,False,0,0,1.0
WP_016650254.1,False,0,0,0.0
WP_036471842.1,False,0,0,0.0
WP_025125210.1,False,0,0,0.0
WP_041894747.1,False,0,0,0.0
WP_034707448.1,False,0,0,0.0
WP_019542800.1,False,0,0,0.0
WP_007810578.1,False,0,0,0.0
WP_011094382.1,False,0,0,0.0
ALQ43092.1,False,0,0,1.0
KGT10052.1,False,0,0,0.0
ZP_18898211.1,False,0,0,0.0
ZP_10541948.1,False,0,0,0.0
WP_009821475.1,False,0,0,0.0
ZP_10221377.1,False,0,0,0.0
WP_003015518.1,False,0,0,0.0
WP_003036826.1,False,0,0,0.0
WP_003034156.1,False,0,0,0.0
WP_014519945.1,False,0,0,0.0
WP_012704143.1,False,0,0,0.0
ENW94121.1,False,0,0,1.0
WP_032877719.1,False,0,0,1.0
ENX38336.1,False,0,0,1.0
WP_032865068.1,False,0,0,1.0
ENX18112.1,False,0,0,1.0
WP_032879257.1,False,0,0,1.0
ALU64000,False,0,0,0.0
ABV63006.2,False,0,0,1.0
WP_060596701.1,False,0,0,1.0
WP_044139565.1,False,0,0,1.0
WP_034662014.1,False,0,0,1.0
WP_064497915.1,False,0,0,1.0
WP_034280751.1,False,0,0,1.0
WP_048003296.1,False,0,0,1.0
WP_034324889.1,False,0,0,1.0
WP_060874262.1,False,0,0,0.0
WP_002988050.1,False,0,0,0.0
CAF05908.1,False,0,0,0.0
AAL55263.1,False,0,0,0.0
CAD12765.1,False,0,0,0.0
CAB94707.1,False,0,0,0.0
ABC88434.1,False,0,0,0.0
ACY01749.1,False,0,0,0.0
BAM37538.1,False,0,0,0.0
AFG73659.1,False,0,0,0.0
WP_063978070.1,False,0,0,0.0
WP_032492430.1,False,0,0,0.0
WP_062058075.1,False,0,0,0.0
WP_007639185.1,False,0,0,0.0
CAD37801.1,False,0,0,1.0
WP_011245129.1,False,0,0,1.0
WP_035346186.1,False,0,0,1.0
WP_059103198.1,False,0,0,1.0
WP_019380241.1,False,0,0,1.0
WP_010283772.1,False,0,0,1.0
WP_060669155.1,False,0,0,1.0
WP_040387795.1,False,0,0,1.0
WP_042531371.1,False,0,0,1.0
WP_026287266.1,False,0,0,1.0
WP_026568830.1,False,0,0,1.0
WP_047911872.1,False,0,0,1.0
WP_035396666.1,False,0,0,1.0
WP_024531368.1,False,0,0,1.0
OAE14554.1,False,0,0,1.0
ALA52629.1,False,0,0,0.0
WP_053221259.1,False,0,0,1.0
WP_038635452.1,False,0,0,1.0
ANH58931.1,False,0,0,0.0
WP_000781800.1,False,0,0,0.0
AAK53749.2,False,0,0,0.0
WP_033669393.1,False,0,0,0.0
WP_041184920.1,False,0,0,0.0
WP_042988862.1,False,0,0,0.0
WP_033671989.1,False,0,0,0.0
WP_041184610.1,False,0,0,0.0
WP_033691456.1,False,0,0,0.0
WP_033665770.1,False,0,0,0.0
WP_064056613,False,0,0,0.0
WP_033712221.1,False,0,0,0.0
WP_064475214,False,0,0,0.0
EJS76559.1,False,0,0,0.0
WP_068987176,False,0,0,0.0
AMP53257.1,False,0,0,0.0
WP_008770854.1,False,0,0,0.0
WP_030877515.1,False,0,0,0.0
WP_030892446.1,False,0,0,0.0
WP_032597912.1,False,0,0,0.0
WP_032567550.1,False,0,0,0.0
WP_032582677.1,False,0,0,0.0
WP_005801014.1,False,0,0,0.0
WP_032593664.1,False,0,0,0.0
WP_063857824.1,False,0,0,0.0
WP_065083535.1,False,0,0,0.0
WP_059154943.1,False,0,0,0.0
WP_063842622.1,False,0,0,0.0
WP_034818525.1,False,0,0,0.0
WP_034848068.1,False,0,0,0.0
WP_061544131.1,False,0,0,0.0
WP_062912850.1,False,0,0,0.0
WP_001608097.1,False,0,0,0.0
WP_064134774.1,False,0,0,0.0
WP_020366668.1,False,0,0,0.0
WP_054192916.1,False,0,0,0.0
WP_049325223.1,False,0,0,0.0
WP_049385819.1,False,0,0,0.0
WP_061649395.1,False,0,0,0.0
WP_049305913.1,False,0,0,0.0
WP_025663215.1,False,0,0,0.0
WP_031922911.1,False,0,0,1.0
WP_031925325.1,False,0,0,1.0
WP_064125810.1,False,0,0,1.0
WP_061824589.1,False,0,0,1.0
WP_031771022.1,False,0,0,1.0
WP_031796024.1,False,0,0,1.0
WP_031890271.1,False,0,0,1.0
WP_064131164.1,False,0,0,1.0
WP_053000968.1,False,0,0,1.0
WP_031916968.1,False,0,0,0.0
WP_049401912.1,False,0,0,0.0
WP_069996661.1,False,0,0,0.0
WP_065381445.1,False,0,0,0.0
WP_048792890.1,False,0,0,0.0
WP_038893172.1,False,0,0,0.0
WP_050334115.1,False,0,0,0.0
AMP47510.1,False,0,0,0.0
API65130.1,False,0,0,0.0
WP_057463840.1,False,0,0,0.0
KZK95120.1,False,0,0,0.0
WP_037035924.1,False,0,0,0.0
EKP66760.1,False,0,0,1.0
ENV02791.1,False,0,0,1.0
ESK45647.1,False,0,0,1.0
WP_031944967.1,False,0,0,1.0
WP_049065661.1,False,0,0,1.0
ANV82483.1,False,0,0,0.0
APY23733.1,False,0,0,0.0
WP_021459345.1,False,0,0,0.0
APY23862.1,False,0,0,0.0
WP_057991970.1,False,0,0,0.0
WP_086374409.1,False,0,0,0.0
WP_085886528.1,False,0,0,0.0
WP_094698575.1,False,0,0,0.0
YP_001838371.1,False,0,0,0.0
YP_003388071.1,False,0,0,0.0
2UYX_A,False,0,0,0.0
WP_002056912.1,False,0,0,0.0
YP_003793151.1,False,0,0,0.0
WP_006095170.1,False,0,0,0.0
2BFK_A,False,0,0,0.0
WP_003198347.1,False,0,0,0.0
1DXK_A,False,0,0,0.0
2BC2_A,False,0,0,0.0
3FCZ_A,False,0,0,0.0
3KNR_A,False,0,0,0.0
2NZE_A,False,0,0,0.0
2NXA_A,False,0,0,0.0
YP_005545038.1,False,0,0,0.0
YP_003919855.1,False,0,0,0.0
3I0V_A,False,0,0,0.0
YP_001420781.1,False,0,0,0.0
WP_004156189.1,False,0,0,0.0
WP_009879416.1,False,0,0,0.0
WP_003302143.1,False,0,0,0.0
YP_003973246.1,False,0,0,0.0
YP_084742.1,False,0,0,0.0
WP_003190608.1,False,0,0,0.0
NP_772870.1,False,0,0,1.0
ABO21418.1,False,0,0,0.0
ABO21420.1,False,0,0,0.0
WP_005799525.1,False,0,0,0.0
ABO21413.1,False,0,0,0.0
ACZ65151.1,False,0,0,0.0
ABO21415.1,False,0,0,0.0
WP_002995710.1,False,0,0,0.0
YP_004346432.1,False,0,0,0.0
YP_003075067.1,False,0,0,0.0
YP_749578.1,False,0,0,0.0
YP_001475146.1,False,0,0,1.0
WP_006229611.1,False,0,0,1.0
YP_001761954.1,False,0,0,1.0
WP_008681849.1,False,0,0,1.0
WP_002614052.1,False,0,0,1.0
YP_002155877.1,False,0,0,1.0
YP_004041894.1,False,0,0,1.0
YP_002262687.1,False,0,0,1.0
4ZNB_A,False,0,0,1.0
YP_927055.1,False,0,0,1.0
YP_004318456.1,False,0,0,1.0
ACU65242.1,False,0,0,0.0
ACU65240.1,False,0,0,0.0
1WUP_A,False,0,0,0.0
ACY78406.1,False,0,0,1.0
ACE77794.1,False,0,0,1.0
YP_006410297.1,False,0,0,1.0
YP_003085783.1,False,0,0,1.0
WP_003002951.1,False,0,0,0.0
YP_564153.1,False,0,0,0.0
1WUO_A,False,0,0,0.0
YP_002446910.1,False,0,0,0.0
YP_003861292.1,False,0,0,1.0
ACT52235.1,False,0,0,0.0
2FHX_A,False,0,0,1.0
ABB99430.1,False,0,0,0.0
CAQ87575.1,False,0,0,1.0
YP_003270512.1,False,0,0,0.0
EAQ37928.1,False,0,0,1.0
AAY46154.1,False,0,0,0.0
YP_458405.1,False,0,0,0.0
ADL70857.1,False,0,0,0.0
ACT52233.1,False,0,0,1.0
CBX26624.1,False,0,0,1.0
CBX26623.1,False,0,0,1.0
CBX26622.1,False,0,0,1.0
ACI25600.1,False,0,0,1.0
YP_004391384.1,False,0,0,1.0
WP_004874166.1,False,0,0,1.0
ABE01852.1,False,0,0,1.0
ABE01851.1,False,0,0,1.0
3Q6V_A,False,0,0,1.0
1JT1_A,False,0,0,1.0
CAC15063.1,False,0,0,1.0
BAF47409.1,False,0,0,1.0
WP_005413585.1,False,0,0,1.0
ABO60986.1,False,0,0,1.0
ABC02083.1,False,0,0,1.0
ABO60987.1,False,0,0,1.0
ABO60999.1,False,0,0,1.0
2QIN_A,False,0,0,1.0
ABO61003.1,False,0,0,1.0
BAF47405.1,False,0,0,1.0
BAF47406.1,False,0,0,1.0
BAE44414.1,False,0,0,1.0
BAE44413.1,False,0,0,1.0
BAE44419.1,False,0,0,1.0
CAB94704.1,False,0,0,1.0
ADC79554.1,False,0,0,1.0
ADC79565.1,False,0,0,1.0
CAB94702.1,False,0,0,1.0
CAB94701.1,False,0,0,1.0
CAB94703.1,False,0,0,1.0
ADC79557.1,False,0,0,1.0
ADC79559.1,False,0,0,1.0
WP_007150152.1,False,0,0,1.0
CAB94700.1,False,0,0,1.0
ADC79558.1,False,0,0,1.0
ADC79561.1,False,0,0,1.0
NP_001170718.1,False,0,0,1.0
ABX23698.1,False,0,0,1.0
WP_001082958.1,False,0,0,1.0
YP_006888122.1,False,0,0,1.0
YP_002042986.1,False,0,0,1.0
YP_002148668.1,False,0,0,1.0
YP_002116679.1,False,0,0,1.0
YP_152702.1,False,0,0,1.0
WP_001082978.1,False,0,0,1.0
WP_001082968.1,False,0,0,1.0
YP_002217697.1,False,0,0,1.0
WP_001522169.1,False,0,0,1.0
YP_001238554.1,False,0,0,1.0
WP_010239973.1,False,0,0,1.0
YP_001590783.1,False,0,0,1.0
YP_001479485.1,False,0,0,1.0
NP_462637.1,False,0,0,1.0
WP_001528135.1,False,0,0,1.0
YP_002245625.1,False,0,0,1.0
YP_002228462.1,False,0,0,1.0
YP_218647.1,False,0,0,1.0
WP_001082965.1,False,0,0,1.0
NP_807403.1,False,0,0,1.0
YP_001438455.1,False,0,0,1.0
YP_002762743.1,False,0,0,1.0
WP_005019677.1,False,0,0,1.0
YP_001204253.1,False,0,0,1.0
WP_006580921.1,False,0,0,1.0
WP_007413547.1,False,0,0,1.0
YP_003732270.1,False,0,0,1.0
YP_828073.1,False,0,0,1.0
YP_004184760.1,False,0,0,1.0
WP_006271975.1,False,0,0,1.0
YP_001204321.1,False,0,0,1.0
WP_006871733.1,False,0,0,1.0
NP_420942.1,False,0,0,1.0
CAC48262.1,False,0,0,1.0
WP_006275253.1,False,0,0,1.0
YP_003559460.1,False,0,0,1.0
WP_009024763.1,False,0,0,1.0
ABK64103.1,False,0,0,1.0
YP_497017.1,False,0,0,1.0
YP_003124215.1,False,0,0,1.0
ABK64020.1,False,0,0,1.0
YP_003592397.1,False,0,0,1.0
WP_007164418.1,False,0,0,1.0
YP_001085388.1,False,0,0,0.0
ACC57876.1,False,0,0,0.0
WP_001159761.1,False,0,0,0.0
NP_313158.1,False,0,0,0.0
AAM11671.1,False,0,0,0.0
ABA70720.1,False,0,0,0.0
ABO48510.1,False,0,0,0.0
BAD16740.1,False,0,0,0.0
Q48743.1,False,0,0,0.0
O69773.1,False,0,0,0.0
CAC85358.1,False,0,0,0.0
CAC85359.1,False,0,0,0.0
CAD32304.2,False,0,0,0.0
WP_002459970.1,False,0,0,0.0
NP_900980.1,False,0,0,0.0
YP_001006653.1,False,0,0,0.0
YP_313059.1,False,0,0,0.0
YP_410551.1,False,0,0,0.0
YP_691594.1,False,0,0,0.0
YP_888266.1,False,0,0,0.0
WP_004874984.1,False,0,0,0.0
YP_001084546.1,False,0,0,1.0
resfam_SHV-4,False,0,0,0.0
resfam_SHV-6,False,0,0,0.0
resfam_SHV-10,False,0,0,0.0
resfam_SHV-19,False,0,0,0.0
resfam_SHV-22,False,0,0,0.0
resfam_SHV-23,False,0,0,0.0
WP_065365892.1,False,0,0,0.0
resfam_SHV-91,False,0,0,0.0
resfam_SHV-103,False,0,0,0.0
resfam_SHV-106,False,0,0,0.0
resfam_SHV-112,False,0,0,0.0
resfam_SHV-113,False,0,0,0.0
resfam_SHV-114,False,0,0,0.0
resfam_SHV-115,False,0,0,0.0
resfam_SHV-116,False,0,0,0.0
resfam_SHV-117,False,0,0,0.0
resfam_SHV-121,False,0,0,0.0
resfam_SHV-123,False,0,0,0.0
resfam_SHV-124,False,0,0,0.0
resfam_SHV-125,False,0,0,0.0
resfam_SHV-126,False,0,0,0.0
resfam_SHV-127,False,0,0,0.0
resfam_SHV-130,False,0,0,0.0
ACN39713.1,False,0,0,0.0
WP_004143591.1,False,0,0,0.0
resfam_SHVL-10,False,0,0,0.0
AAP20890.1,False,0,0,0.0
resfam_SHVL-15,False,0,0,0.0
AAU84950.1,False,0,0,0.0
ACN72587.1,False,0,0,0.0
resfam_SHVL-58,False,0,0,0.0
ABY66124.1,False,0,0,0.0
resfam_SHVL-62,False,0,0,0.0
resfam_SHVL-68,False,0,0,0.0
AAV91755.1,False,0,0,0.0
AAV91760.1,False,0,0,0.0
AAV91756.1,False,0,0,0.0
AAV91761.1,False,0,0,0.0
ABD90508.1,False,0,0,0.0
WP_011078081.1,False,0,0,0.0
ABN09740.1,False,0,0,0.0
ABQ14389.1,False,0,0,0.0
ABQ14373.1,False,0,0,0.0
ABQ14393.1,False,0,0,0.0
ABQ14404.1,False,0,0,0.0
ABQ14401.1,False,0,0,0.0
ABQ14422.1,False,0,0,0.0
ABQ14441.1,False,0,0,0.0
ABQ14385.1,False,0,0,0.0
ABQ14413.1,False,0,0,0.0
ABQ14403.1,False,0,0,0.0
ABQ14400.1,False,0,0,0.0
ABQ14384.1,False,0,0,0.0
ABQ14376.1,False,0,0,0.0
ABQ14409.1,False,0,0,0.0
ABQ14381.1,False,0,0,0.0
ABQ14390.1,False,0,0,0.0
ABQ14426.1,False,0,0,0.0
ABQ14425.1,False,0,0,0.0
ABQ14415.1,False,0,0,0.0
ABQ14386.1,False,0,0,0.0
ABQ14394.1,False,0,0,0.0
ABQ14428.1,False,0,0,0.0
ABQ14405.1,False,0,0,0.0
ABQ14427.1,False,0,0,0.0
ABQ14371.1,False,0,0,0.0
ABQ14402.1,False,0,0,0.0
ABQ14396.1,False,0,0,0.0
ABQ14433.1,False,0,0,0.0
ABQ14366.1,False,0,0,0.0
ABQ14408.1,False,0,0,0.0
ABQ14421.1,False,0,0,0.0
ABQ14423.1,False,0,0,0.0
ABQ14444.1,False,0,0,0.0
ABQ14392.1,False,0,0,0.0
ABQ14388.1,False,0,0,0.0
ABQ14420.1,False,0,0,0.0
ABQ14377.1,False,0,0,0.0
ABQ14439.1,False,0,0,0.0
ABQ14367.1,False,0,0,0.0
AAA80669.1,False,0,0,0.0
ABQ14429.1,False,0,0,0.0
ABQ14407.1,False,0,0,0.0
resfam_TEM-7,False,0,0,0.0
